date,메리츠금융지주
2021-08-04,0.1083133333333333
2021-08-05,0.12503
2021-08-06,0.10002
2021-08-07,-0.0098666666666666
2021-08-08,0.0
2021-08-09,0.0281433333333333
2021-08-10,0.0387466666666666
2021-08-11,0.06858
2021-08-12,0.0840966666666666
2021-08-13,0.0439233333333333
2021-08-14,0.0
2021-08-15,0.0
2021-08-16,0.0098666666666666
2021-08-17,0.2427899999999999
2021-08-18,0.03342
2021-08-19,0.0216199999999999
2021-08-20,0.0113599999999999
2021-08-21,0.0
2021-08-22,0.0
2021-08-23,0.0760066666666666
2021-08-24,0.0306966666666666
2021-08-25,0.0601
2021-08-26,0.1669966666666667
2021-08-27,0.1252033333333333
2021-08-28,0.0
2021-08-29,-0.0060233333333333
2021-08-30,0.0518933333333333
2021-08-31,0.2185466666666666
2021-09-01,0.0580533333333333
2021-09-02,0.0382733333333333
2021-09-03,0.05558
2021-09-04,0.03075
2021-09-05,-0.0255333333333333
2021-09-06,0.0885533333333333
2021-09-07,0.2129333333333333
2021-09-08,0.0288866666666666
2021-09-09,0.0852466666666666
2021-09-10,0.1037733333333333
2021-09-11,0.0098666666666666
2021-09-12,0.02123
2021-09-13,0.02061
2021-09-14,0.08444
2021-09-15,0.0568133333333333
2021-09-16,0.0829933333333333
2021-09-17,0.0543266666666666
2021-09-18,0.0
2021-09-19,0.0444666666666666
2021-09-20,0.0098666666666666
2021-09-21,0.0
2021-09-22,0.0884
2021-09-23,0.0631366666666666
2021-09-24,0.0225433333333333
2021-09-25,0.0098666666666666
2021-09-26,0.0
2021-09-27,0.0673066666666666
2021-09-28,0.0931599999999999
2021-09-29,0.1021966666666666
2021-09-30,0.0320733333333333
2021-10-01,0.0693766666666666
2021-10-02,0.01858
2021-10-03,0.0
2021-10-04,-0.0083333333333333
2021-10-05,0.1000133333333333
2021-10-06,0.0878
2021-10-07,0.0224266666666666
2021-10-08,0.0979599999999999
2021-10-09,0.0
2021-10-10,0.0310966666666666
2021-10-11,0.01405
2021-10-12,0.04317
2021-10-13,0.1093766666666666
2021-10-14,0.0417566666666666
2021-10-15,0.03256
2021-10-16,-0.0098666666666666
2021-10-17,-0.0091066666666666
2021-10-18,0.0930133333333333
2021-10-19,0.0333199999999999
2021-10-20,0.03524
2021-10-21,-0.0153233333333333
2021-10-22,0.07808
2021-10-23,0.0
2021-10-24,0.0379333333333333
2021-10-25,0.08508
2021-10-26,0.06055
2021-10-27,0.09027
2021-10-28,0.0332999999999999
2021-10-29,0.06834
2021-10-30,0.0
2021-10-31,0.0166666666666666
2021-11-01,0.0319966666666666
2021-11-02,0.0199099999999999
2021-11-03,0.0744133333333333
2021-11-04,0.0429899999999999
2021-11-05,0.0899033333333333
2021-11-06,0.0098666666666666
2021-11-07,0.0106266666666666
2021-11-08,0.0759033333333333
2021-11-09,0.0748266666666666
2021-11-10,0.0583666666666666
2021-11-11,0.2001133333333333
2021-11-12,0.07746
2021-11-13,0.0098666666666666
2021-11-14,0.0098666666666666
2021-11-15,0.07603
2021-11-16,0.1031399999999999
2021-11-17,0.0588599999999999
2021-11-18,0.06394
2021-11-19,0.0437733333333333
2021-11-20,0.0
2021-11-21,0.2461066666666667
2021-11-22,0.0631
2021-11-23,0.0679933333333333
2021-11-24,0.3864733333333333
2021-11-25,0.2036
2021-11-26,0.1776266666666666
2021-11-27,0.0
2021-11-28,0.0556133333333333
2021-11-29,0.0209866666666666
2021-11-30,0.0317099999999999
2021-12-01,-0.0080366666666666
2021-12-02,0.0460766666666666
2021-12-03,0.1986333333333333
2021-12-04,0.0236533333333333
2021-12-05,0.0
2021-12-06,0.05941
2021-12-07,0.1217999999999999
2021-12-08,0.0497466666666666
2021-12-09,0.0547199999999999
2021-12-10,0.0921033333333333
2021-12-11,0.02123
2021-12-12,0.04368
2021-12-13,0.1232399999999999
2021-12-14,0.03256
2021-12-15,0.0444833333333333
2021-12-16,0.0347333333333333
2021-12-17,0.2278266666666667
2021-12-18,0.0098666666666666
2021-12-19,0.0090066666666666
2021-12-20,0.11541
2021-12-21,0.0345733333333333
2021-12-22,0.0259333333333333
2021-12-23,0.0697366666666666
2021-12-24,0.0286733333333333
2021-12-25,0.02083
2021-12-26,0.0098666666666666
2021-12-27,0.0233133333333333
2021-12-28,0.09029
2021-12-29,0.01007
2021-12-30,0.0551366666666666
2021-12-31,0.0815733333333333
2022-01-01,-0.0098666666666666
2022-01-02,0.0223
2022-01-03,0.0492733333333333
2022-01-04,0.0414066666666666
2022-01-05,0.0294366666666666
2022-01-06,0.07422
2022-01-07,0.06721
2022-01-08,0.0180766666666666
2022-01-09,0.0
2022-01-10,0.0993633333333333
2022-01-11,0.1294066666666666
2022-01-12,0.1221833333333333
2022-01-13,0.11532
2022-01-14,0.0413066666666666
2022-01-15,0.0133966666666666
2022-01-16,0.0685466666666666
2022-01-17,0.0610066666666666
2022-01-18,0.2443666666666666
2022-01-19,0.0936999999999999
2022-01-20,0.0475699999999999
2022-01-21,0.0739166666666666
2022-01-22,-0.0042666666666666
2022-01-23,-0.0031866666666666
2022-01-24,0.11969
2022-01-25,0.0566433333333333
2022-01-26,0.0198633333333333
2022-01-27,0.0664366666666666
2022-01-28,0.0885466666666666
2022-01-29,0.03025
2022-01-30,0.0
2022-01-31,0.04579
2022-02-01,-0.1111799999999999
2022-02-02,0.0112699999999999
2022-02-03,0.0485733333333333
2022-02-04,0.10181
2022-02-05,0.0113333333333333
2022-02-06,0.1313533333333333
2022-02-07,0.1609633333333333
2022-02-08,0.0353266666666666
2022-02-09,0.0766333333333333
2022-02-10,0.0352499999999999
2022-02-11,0.2107933333333333
2022-02-12,0.0306966666666666
2022-02-13,0.01405
2022-02-14,0.0823099999999999
2022-02-15,0.02393
2022-02-16,0.0582666666666666
2022-02-17,0.00392
2022-02-18,0.0282833333333333
2022-02-19,0.0262133333333333
2022-02-20,0.0
2022-02-21,0.0561633333333333
2022-02-22,-0.05484
2022-02-23,0.0265366666666666
2022-02-24,0.0152933333333333
2022-02-25,-0.0180366666666666
2022-02-26,-0.00459
2022-02-27,0.0082766666666666
2022-02-28,0.1049766666666666
2022-03-01,0.0221
2022-03-02,0.1014633333333332
2022-03-03,0.1543433333333333
2022-03-04,0.0152066666666666
2022-03-05,0.0566799999999999
2022-03-06,0.0
2022-03-07,0.0028266666666666
2022-03-08,0.0067433333333333
2022-03-09,0.02994
2022-03-10,0.0164166666666666
2022-03-11,0.0673033333333333
2022-03-12,0.0
2022-03-13,0.03461
2022-03-14,0.0994933333333333
2022-03-15,0.02488
2022-03-16,0.0525833333333333
2022-03-17,0.0583266666666666
2022-03-18,0.1141
2022-03-19,0.0098666666666666
2022-03-20,0.0914833333333333
2022-03-21,0.1316133333333333
2022-03-22,0.02485
2022-03-23,0.0349966666666666
2022-03-24,0.0169599999999999
2022-03-25,0.0251033333333333
2022-03-26,0.01405
2022-03-27,0.03023
2022-03-28,0.0430666666666666
2022-03-29,-0.0031233333333333
2022-03-30,0.0215366666666666
2022-03-31,0.0223833333333333
2022-04-01,0.0308033333333333
2022-04-02,-0.0113333333333333
2022-04-03,0.0098666666666666
2022-04-04,0.0138033333333333
2022-04-05,0.0315833333333333
2022-04-06,0.2367033333333333
2022-04-07,0.04637
2022-04-08,0.0411799999999999
2022-04-09,0.0
2022-04-10,0.01702
2022-04-11,0.0030699999999999
2022-04-12,0.0264599999999999
2022-04-13,0.0652966666666666
2022-04-14,0.0686166666666666
2022-04-15,0.0
2022-04-16,0.01589
2022-04-17,0.0098666666666666
2022-04-18,0.0703666666666666
2022-04-19,0.0369033333333333
2022-04-20,0.0106066666666666
2022-04-21,0.1480966666666666
2022-04-22,0.07205
2022-04-23,0.01468
2022-04-24,0.07067
2022-04-25,0.1244366666666666
2022-04-26,0.1595133333333333
2022-04-27,0.0562099999999999
2022-04-28,0.0231966666666666
2022-04-29,0.0789433333333333
2022-04-30,-0.0158533333333333
2022-05-01,0.0197333333333333
2022-05-02,0.1013666666666666
2022-05-03,0.0840566666666666
2022-05-04,0.0653033333333333
2022-05-05,0.01839
2022-05-06,0.09007
2022-05-07,0.0
2022-05-08,0.0248066666666666
2022-05-09,0.0329466666666666
2022-05-10,0.0325966666666666
2022-05-11,0.1203233333333333
2022-05-12,0.09762
2022-05-13,0.0291433333333333
2022-05-14,0.0
2022-05-15,0.0531899999999999
2022-05-16,0.01956
2022-05-17,0.0182133333333333
2022-05-18,0.0305
2022-05-19,0.05082
2022-05-20,0.0174066666666666
2022-05-21,0.01833
2022-05-22,-0.0152933333333333
2022-05-23,0.0682833333333333
2022-05-24,0.0098666666666666
2022-05-25,0.1405166666666666
2022-05-26,0.07771
2022-05-27,0.0513133333333333
2022-05-28,0.0091066666666666
2022-05-29,0.0180766666666666
2022-05-30,0.0922233333333333
2022-05-31,0.09461
2022-06-01,0.1484166666666667
2022-06-02,0.09749
2022-06-03,0.06
2022-06-04,0.0458333333333333
2022-06-05,0.0133966666666666
2022-06-06,0.0180766666666666
2022-06-07,0.09565
2022-06-08,0.0260133333333333
2022-06-09,0.0816033333333333
2022-06-10,0.0460766666666666
2022-06-11,0.0
2022-06-12,0.0306966666666666
2022-06-13,0.0597433333333333
2022-06-14,0.0791666666666666
2022-06-15,0.1304433333333333
2022-06-16,0.0299733333333333
2022-06-17,0.0747466666666666
2022-06-18,0.0
2022-06-19,0.0034233333333333
2022-06-20,-0.0005066666666666
2022-06-21,-0.0203433333333333
2022-06-22,0.0315633333333333
2022-06-23,0.0753999999999999
2022-06-24,-0.0297799999999999
2022-06-25,0.01661
2022-06-26,0.0083333333333333
2022-06-27,0.0489833333333333
2022-06-28,-0.0940433333333333
2022-06-29,-0.0432799999999999
2022-06-30,0.0207499999999999
2022-07-01,0.0891466666666666
2022-07-02,0.0
2022-07-03,0.0094233333333333
2022-07-04,0.0439566666666666
2022-07-05,0.0918066666666666
2022-07-06,0.0164633333333333
2022-07-07,0.0073199999999999
2022-07-08,-0.0025733333333333
2022-07-09,0.0
2022-07-10,0.0861766666666666
2022-07-11,0.02869
2022-07-12,0.0787966666666666
2022-07-13,0.1937833333333333
2022-07-14,0.0093066666666666
2022-07-15,0.0026666666666666
2022-07-16,0.0364433333333333
2022-07-17,0.0106066666666666
2022-07-18,0.0451533333333333
2022-07-19,-0.0217533333333333
2022-07-20,0.0882166666666666
2022-07-21,0.0106066666666666
2022-07-22,-0.0025733333333333
2022-07-23,0.0
2022-07-24,-0.0085033333333333
2022-07-25,0.0495566666666666
2022-07-26,0.0312666666666666
2022-07-27,0.2590066666666667
2022-07-28,-0.1190866666666666
2022-07-29,-0.0044366666666666
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,-0.01858
2022-08-02,0.04821
2022-08-03,0.0169099999999999
2022-08-04,0.06745
2022-08-05,0.0355933333333333
2022-08-06,0.0
2022-08-07,-0.00189
2022-08-08,-0.0029133333333333
2022-08-09,0.0451466666666666
2022-08-10,0.0689766666666666
2022-08-11,0.0768066666666666
2022-08-12,0.0489066666666666
2022-08-13,0.0
2022-08-14,0.0546033333333333
2022-08-15,-0.01858
2022-08-16,0.2173466666666667
2022-08-17,0.1171866666666667
2022-08-18,0.1157066666666666
2022-08-19,-0.0143166666666666
2022-08-20,0.0308866666666666
2022-08-21,0.0190633333333333
2022-08-22,0.03461
2022-08-23,0.0336266666666666
2022-08-24,0.0204733333333333
2022-08-25,0.0
2022-08-26,0.0154199999999999
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,0.0135866666666666
2022-08-30,0.0281966666666666
2022-08-31,0.0600333333333333
2022-09-01,0.0091266666666666
2022-09-02,0.0133899999999999
2022-09-03,0.02502
2022-09-04,-0.01468
2022-09-05,0.0076033333333333
2022-09-06,0.2178833333333333
2022-09-07,0.11053
2022-09-08,-0.00544
2022-09-09,-0.01484
2022-09-10,0.0
2022-09-11,0.05948
2022-09-12,0.0098666666666666
2022-09-13,0.0098666666666666
2022-09-14,-0.01329
2022-09-15,0.0423833333333333
2022-09-16,0.0
2022-09-17,0.0
2022-09-18,0.0152933333333333
2022-09-19,0.0
2022-09-20,0.0274599999999999
2022-09-21,0.0135666666666666
2022-09-22,0.2227
2022-09-23,0.0461399999999999
2022-09-24,0.0
2022-09-25,0.01204
2022-09-26,0.0732833333333333
2022-09-27,0.0099066666666666
2022-09-28,0.01527
2022-09-29,0.0516333333333333
2022-09-30,0.02861
2022-10-01,0.0
2022-10-02,0.0430566666666666
2022-10-03,-0.0188766666666666
2022-10-04,0.09682
2022-10-05,0.09729
2022-10-06,0.0325133333333333
2022-10-07,0.0429633333333333
2022-10-08,0.0239466666666666
2022-10-09,-0.0025733333333333
2022-10-10,0.0249933333333333
2022-10-11,0.16712
2022-10-12,0.2117066666666666
2022-10-13,0.0531833333333333
2022-10-14,0.0699033333333333
2022-10-15,0.0782366666666666
2022-10-16,0.0273333333333333
2022-10-17,0.0438599999999999
2022-10-18,0.1013833333333333
2022-10-19,0.10052
2022-10-20,0.0382033333333333
2022-10-21,0.0440699999999999
2022-10-22,0.02922
2022-10-23,0.0083333333333333
2022-10-24,0.0512266666666666
2022-10-25,0.0664966666666666
2022-10-26,0.1355033333333333
2022-10-27,0.0333766666666666
2022-10-28,0.0920366666666666
2022-10-29,-0.0081033333333333
2022-10-30,-0.0533633333333333
2022-10-31,0.1036933333333333
2022-11-01,0.0151999999999999
2022-11-02,0.0195899999999999
2022-11-03,0.0933133333333333
2022-11-04,0.0215233333333333
2022-11-05,0.0156399999999999
2022-11-06,0.0064133333333333
2022-11-07,0.1298366666666666
2022-11-08,0.1663899999999999
2022-11-09,-0.02584
2022-11-10,0.07507
2022-11-11,0.1748966666666666
2022-11-12,0.0
2022-11-13,-0.0241933333333333
2022-11-14,0.05552
2022-11-15,0.0200966666666666
2022-11-16,0.1243666666666666
2022-11-17,0.0356333333333333
2022-11-18,0.0169666666666666
2022-11-19,0.0
2022-11-20,0.0197333333333333
2022-11-21,0.0991133333333333
2022-11-22,0.2715933333333333
2022-11-23,0.1268733333333333
2022-11-24,0.1448066666666667
2022-11-25,0.0904933333333333
2022-11-26,0.0385933333333333
2022-11-27,0.0275033333333333
2022-11-28,0.0875366666666666
2022-11-29,0.0611499999999999
2022-11-30,0.0935766666666666
2022-12-01,0.1893233333333333
2022-12-02,0.09782
2022-12-03,0.0578499999999999
2022-12-04,0.0260733333333333
2022-12-05,0.1798466666666666
2022-12-06,0.0755666666666666
2022-12-07,0.1235099999999999
2022-12-08,0.05166
2022-12-09,0.05193
2022-12-10,-0.0106066666666666
2022-12-11,0.0454866666666666
2022-12-12,0.0636666666666666
2022-12-13,0.2225266666666667
2022-12-14,0.1700566666666667
2022-12-15,0.04351
2022-12-16,0.0072166666666666
2022-12-17,0.01204
2022-12-18,0.0605466666666666
2022-12-19,0.0708233333333333
2022-12-20,0.1981433333333334
2022-12-21,-0.00389
2022-12-22,0.0287033333333333
2022-12-23,0.0424566666666666
2022-12-24,-0.0045433333333333
2022-12-25,0.02107
2022-12-26,0.1203666666666666
2022-12-27,0.0476233333333333
2022-12-28,0.1236466666666666
2022-12-29,0.0713033333333333
2022-12-30,0.0812799999999999
2022-12-31,0.0
2023-01-01,0.0863066666666666
2023-01-02,0.16532
2023-01-03,0.0703066666666666
2023-01-04,0.0823199999999999
2023-01-05,0.0524433333333333
2023-01-06,0.1168999999999999
2023-01-07,0.0233433333333333
2023-01-08,0.0266633333333333
2023-01-09,0.0784899999999999
2023-01-10,0.31607
2023-01-11,0.12723
2023-01-12,0.1640133333333333
2023-01-13,0.0899533333333333
2023-01-14,0.0293899999999999
2023-01-15,0.0629433333333333
2023-01-16,0.0324266666666666
2023-01-17,0.0598
2023-01-18,0.0852733333333333
2023-01-19,0.0121066666666666
2023-01-20,0.02919
2023-01-21,0.0
2023-01-22,0.0490666666666666
2023-01-23,0.0
2023-01-24,0.0287799999999999
2023-01-25,0.1757366666666667
2023-01-26,0.0009933333333333
2023-01-27,0.1275133333333333
2023-01-28,0.0706899999999999
2023-01-29,0.06079
2023-01-30,-0.0059799999999999
2023-01-31,0.00362
2023-02-01,0.09665
2023-02-02,0.13413
2023-02-03,-0.0004833333333333
2023-02-04,0.0
2023-02-05,0.0190633333333333
2023-02-06,0.0513099999999999
2023-02-07,0.0007199999999999
2023-02-08,0.1110866666666666
2023-02-09,0.0254599999999999
2023-02-10,0.0312099999999999
2023-02-11,0.0216199999999999
2023-02-12,0.20869
2023-02-13,0.0972566666666666
2023-02-14,0.1634633333333333
2023-02-15,0.0182
2023-02-16,0.1223833333333333
2023-02-17,0.0417466666666666
2023-02-18,0.0
2023-02-19,0.0098666666666666
2023-02-20,0.0679866666666666
2023-02-21,0.07969
2023-02-22,0.0130633333333333
2023-02-23,0.07267
2023-02-24,0.0722633333333333
2023-02-25,0.0281633333333333
2023-02-26,0.0286233333333333
2023-02-27,0.1360533333333333
2023-02-28,0.0210566666666666
2023-03-01,0.08365
2023-03-02,0.1438566666666666
2023-03-03,0.0790633333333333
2023-03-04,0.0204733333333333
2023-03-05,0.0243
2023-03-06,0.06992
2023-03-07,0.0997366666666666
2023-03-08,0.0175566666666666
2023-03-09,0.0194466666666666
2023-03-10,0.0980066666666667
2023-03-11,0.0258566666666666
2023-03-12,0.0493566666666666
2023-03-13,0.03515
2023-03-14,0.0134866666666666
2023-03-15,0.13284
2023-03-16,0.2424733333333333
2023-03-17,0.20384
2023-03-18,0.0383866666666666
2023-03-19,0.0076899999999999
2023-03-20,0.0858266666666666
2023-03-21,0.0037733333333333
2023-03-22,0.04559
2023-03-23,0.2330733333333333
2023-03-24,0.32587
2023-03-25,0.0769333333333333
2023-03-26,0.0438533333333333
2023-03-27,0.1482666666666666
2023-03-28,0.0786899999999999
2023-03-29,0.15339
2023-03-30,0.1169799999999999
2023-03-31,0.13285
2023-04-01,0.0867366666666666
2023-04-02,0.0693299999999999
2023-04-03,0.2756066666666666
2023-04-04,0.1118166666666666
2023-04-05,0.0056066666666666
2023-04-06,0.1081833333333333
2023-04-07,0.01906
2023-04-08,0.03946
2023-04-09,0.5227733333333332
2023-04-10,0.1625633333333333
2023-04-11,0.0122266666666666
2023-04-12,0.11633
2023-04-13,-0.00369
2023-04-14,0.0295533333333333
2023-04-15,0.0067433333333333
2023-04-16,0.05433
2023-04-17,0.022
2023-04-18,0.08721
2023-04-19,0.0145833333333333
2023-04-20,0.0371533333333333
2023-04-21,0.0459966666666666
2023-04-22,0.01858
2023-04-23,0.1356066666666666
2023-04-24,0.12713
2023-04-25,0.1288099999999999
2023-04-26,0.0759799999999999
2023-04-27,0.09691
2023-04-28,0.08665
2023-04-29,-0.00279
2023-04-30,0.03203
2023-05-01,0.0417666666666666
2023-05-02,0.05969
2023-05-03,0.0253899999999999
2023-05-04,0.0322466666666666
2023-05-05,0.0
2023-05-06,0.0293566666666666
2023-05-07,0.01661
2023-05-08,0.2201566666666667
2023-05-09,0.02549
2023-05-10,-0.0386699999999999
2023-05-11,-0.0186566666666666
2023-05-12,0.27501
2023-05-13,0.0744466666666666
2023-05-14,-0.03268
2023-05-15,0.0514233333333333
2023-05-16,0.15633
2023-05-17,0.0605866666666666
2023-05-18,0.0267199999999999
2023-05-19,0.09319
2023-05-20,0.0
2023-05-21,0.0250999999999999
2023-05-22,0.0327533333333333
2023-05-23,0.0440833333333333
2023-05-24,0.0305333333333333
2023-05-25,-0.0268466666666666
2023-05-26,-0.01713
2023-05-27,-0.0233433333333333
2023-05-28,0.0
2023-05-29,0.0067433333333333
2023-05-30,0.0332366666666666
2023-05-31,0.0817666666666666
2023-06-01,0.1554399999999999
2023-06-02,0.0568766666666666
2023-06-03,0.0147766666666666
2023-06-04,0.0625466666666666
2023-06-05,0.02557
2023-06-06,0.0143766666666666
2023-06-07,0.0934733333333333
2023-06-08,0.0982466666666666
2023-06-09,0.0698333333333333
2023-06-10,0.0279566666666666
2023-06-11,-0.0120933333333333
2023-06-12,0.0117566666666666
2023-06-13,0.0070033333333333
2023-06-14,0.0476166666666666
2023-06-15,0.05303
2023-06-16,0.0870133333333333
2023-06-17,0.0236533333333333
2023-06-18,0.0
2023-06-19,-0.0012833333333333
2023-06-20,0.0655699999999999
2023-06-21,0.0630166666666666
2023-06-22,0.0343566666666666
2023-06-23,0.0980266666666666
2023-06-24,0.0255
2023-06-25,0.0
2023-06-26,0.0258066666666666
2023-06-27,0.0329133333333333
2023-06-28,0.05443
2023-06-29,0.2407866666666667
2023-06-30,0.07006
