date,삼성증권
2023-06-21,0.34791666666666665
2023-06-22,0.2463566666666667
2023-06-23,0.24421333333333334
2023-06-24,0.09301666666666668
2023-06-25,0.11624666666666666
2023-06-26,0.22679333333333335
2023-06-27,0.13144999999999998
2023-06-28,0.1934833333333333
2023-06-29,0.17403000000000002
2023-06-30,0.16871333333333333
